"tag_id","Estimate","stdErr","t_val","p_val","name","ent1","ent2","n_times_tagged","unique_users"
458,0.461733877142819,0.149872538662923,3.08084377072775,0.00206429859426409,"melodic+metal","9.089400","11.897600",29214,6505
459,-0.241493851718323,0.184476922688619,-1.3090735046895,0.19051025525924,"melodic+metalcore","8.718510","9.984040",10095,2666
460,-0.247040208545436,0.149873537187425,-1.64832440190225,0.0992869575646756,"ost","10.823700","12.981500",14109,3193
467,0.0327328699700787,0.106523179467435,0.307284012115744,0.758627374505506,"progressive+death+metal","6.839450","9.243760",24367,6445
472,-0.119402316539038,0.264917521367417,-0.450715060003291,0.652195187308677,"progressive+power+metal","6.922890","8.473650",2028,760
474,0.228513489793993,0.18173899483992,1.25737181497715,0.208619813265216,"sludge+metal","8.173450","9.607190",10094,2350
475,0.0589285480622744,0.0446017611110972,1.32121572319737,0.186430251190083,"soundtrack","11.530200","14.714400",195209,27487
476,-0.110819393825754,0.123204100330553,-0.89947813042284,0.368398617028153,"speed+metal","7.909130","10.516100",36212,7853
478,0.283681578795402,0.179125692905468,1.58370122227587,0.113262569736239,"stoner+metal","8.097680","9.838200",15484,3736
480,-0.232936714390876,0.203943285623106,-1.14216417411922,0.25338651368694,"symphonic+power+metal","5.805740","8.984710",4980,1565
482,0.00158991346695692,0.0787973722361932,0.020177239695141,0.983901995015729,"technical+death+metal","8.085130","9.908840",37629,6220
484,0.0616024918419518,0.305896014994487,0.201383767104851,0.84039861639271,"technical+metal","7.040340","8.698600",6345,2081
489,0.131797546022581,0.0486792203886758,2.70747035326887,0.00678011968403083,"emo","10.172100","12.227300",105603,19994
490,0.133588336606363,0.0714785278653857,1.86892960159935,0.0616333881620036,"pop+punk","8.976340","11.139700",65918,14785
492,0.27769072047598,0.0895858834196729,3.09971515461999,0.001937211670089,"rock+n+roll","9.825650","13.111600",36084,6247
493,0.130732717680431,0.0700697909509607,1.86575007440691,0.0620771203642686,"epic","10.931500","13.837800",37610,8712
494,0.47858465967023,0.305897076547418,1.56452838671063,0.117694375660233,"post+grunge","7.464880","9.587700",2752,1059
496,0.194216218694226,0.124900364681988,1.55496918835045,0.119954251486987,"southern+rock","7.237150","10.397700",24578,6650
498,0.17318558193219,0.249771125633379,0.693377112718771,0.488073350949363,"ambient+black+metal","7.637900","9.111080",8042,2011
501,0.0446715505269755,0.0633685564614654,0.70494821124954,0.480842903617735,"brutal+death+metal","9.615050","11.107500",54545,8283
502,0.0633015280806408,0.112980572570903,0.560286840827566,0.575284136376087,"depressive+black+metal","8.945800","10.107500",24676,3044
508,0.67051160233613,0.176627676925235,3.79618649811009,0.000146962079213754,"good+music","10.873100","12.368900",7866,1085
509,0.245907715247832,0.0967581235230299,2.54146841933435,0.0110391908464514,"goregrind","9.317180","10.183700",15253,2690
514,0.0296818890767552,0.111103632927491,0.267154982196904,0.789349982649175,"symphonic+black+metal","6.915380","9.246990",21458,5731
516,0.0225030667117745,0.112344184106387,0.200304687694955,0.841242405202593,"drone","10.906100","12.308500",43910,7508
517,-0.112480287450557,0.0835443887476562,-1.34635358683755,0.178189325357001,"noise","12.375000","13.921300",79241,13211
518,0.0202599052331301,0.169691854009909,0.11939232646929,0.904964604351949,"raw+black+metal","9.815880","10.694200",10983,1594
520,0.031502330651344,0.0832868495954103,0.378238951339564,0.705253306141521,"sludge","9.047240","10.435500",46530,7176
523,0.102325448008277,0.196780796823599,0.519997121975299,0.603065887962394,"glam","8.173850","10.663200",8619,3137
524,0.309793827836473,0.142902079189384,2.16787488043413,0.0301688344234385,"guitar+virtuoso","7.931260","11.628000",29043,4828
530,0.186809515985301,0.0761147073180357,2.45431563186259,0.0141157536789842,"60s","9.084090","12.885100",135946,14349
531,0.192156058676468,0.159763273406706,1.2027548921541,0.229071944400833,"african","9.929330","12.316600",18120,3227
534,-0.0619300917540471,0.0810647226757665,-0.763958596413733,0.444892397067026,"avant-garde","11.349400","13.065600",75261,11073
543,-0.0506512413461665,0.264914973418881,-0.191198106669785,0.848370490414363,"composers","9.133130","10.046800",15742,2869
544,0.303155180010164,0.108172821513465,2.80250783670674,0.00507095847429463,"contemporary+classical","9.775780","12.368700",37250,4945
545,-0.122787580478663,0.319497786190627,-0.384314338896239,0.700745699524178,"crazy","10.257900","11.875600",5163,1917
549,0.560226119096895,0.305895415213071,1.8314302576476,0.0670371413159333,"eesti","8.522240","9.572130",1550,251
551,-0.178838040689241,0.159760746390261,-1.11941164979524,0.26296528017233,"ethnic","11.042000","12.437300",13950,3606
552,-0.267014421620848,0.236949266640939,-1.12688435548302,0.259792099692314,"flute","10.083200","12.332700",9387,1701
553,0.105448775127881,0.0393690041559144,2.67847199564073,0.00739621396425513,"folk","12.038900","14.582100",326079,45801
554,-0.0180666088085327,0.10652320072556,-0.169602571885523,0.865322791260712,"folk+rock","9.684560","12.409900",47288,11865
556,0.107090678914522,0.190328649719771,0.562661896000401,0.573665471918318,"free+jazz","9.624320","11.106500",16516,3465
557,-0.144745661111192,0.129476244094299,-1.11793218998361,0.263596671761446,"garage","11.176300","12.905500",20854,5049
560,0.180962921558841,0.107064089050806,1.69022987224939,0.0909848165527277,"guitar","11.354600","14.272000",88914,15015
561,0.240650239041739,0.144216763182594,1.66867036626699,0.095183559833686,"gypsy","7.659770","9.831890",10962,3622
566,0.0299861002667115,0.20026346866936,0.149733251231254,0.880975153736456,"krautrock","7.583540","10.496800",17786,3524
569,-0.0674048468539006,0.220960050604228,-0.305054450655574,0.760324851090096,"lol","10.426700","11.447300",3373,1246
570,-0.0338206431329082,0.31949850346,-0.105855403911594,0.915697134330312,"mexican","8.876310","10.287300",4415,1731
571,-0.143928734667024,0.231239521310259,-0.622422732288533,0.533664315054089,"minimalism","8.580800","10.933000",13407,3170
573,0.233879548789833,0.131451248142886,1.77921132050118,0.0752059327869192,"neoclassical","9.209880","11.226600",22841,4500
574,-0.333259468414927,0.127585139128288,-2.61205553163863,0.0090003219888688,"noise+rock","9.586360","11.325700",27412,5529
575,0.0849893929855195,0.127585087909813,0.666138922485964,0.505322717789928,"nwobhm","5.402380","8.633850",14330,3736
577,-0.0351409179269529,0.157977606737508,-0.222442399607574,0.823969629500252,"opera","9.382580","12.231700",21903,4280
579,0.0293045722256036,0.154579519246267,0.18957603418935,0.849641471168616,"poetry","9.910700","11.787600",13762,4052
583,-0.242927543355271,0.293895973719011,-0.826576629414903,0.408477594102614,"psychedelic+folk","8.802060","10.314500",5356,1466
594,0.20828549753643,0.122378906561055,1.70197220574542,0.0887614074807384,"romantic","10.632500","12.997200",35914,6928
597,0.62708198367382,0.273604964147583,2.29192473034067,0.0219105383008691,"sax","8.176400","10.702000",5746,998
599,0.0919527981255019,0.211937920827535,0.433866661362262,0.664385520116452,"scandinavian","9.623510","11.760400",12618,2400
603,0.757105363857857,0.305894633712226,2.47505278098508,0.0133220872187416,"space","10.705300","12.538100",8346,2076
604,0.154228747417017,0.171909802822885,0.897149231076224,0.369639867520944,"space+rock","8.983080","11.481500",20664,5146
605,0.181204751381542,0.176620409135549,1.02595590321884,0.304913031793394,"spoken+word","11.160300","13.430200",18395,3107
611,0.227469984662265,0.196781649079673,1.1559512064571,0.247701852108842,"true+metal","7.124250","9.908760",4448,1239
613,0.0496638617482389,0.190330708836222,0.260934570421709,0.794143108013849,"ukrainian","9.874670","10.830400",14756,3615
615,0.155403223889335,0.293895008536053,0.528771225695287,0.596964473752636,"underground","11.938000","13.057900",13435,3767
616,-0.168011539142806,0.157977836822157,-1.06351335429377,0.28754989713803,"underrated","11.249700","12.216800",5676,1403
620,0.116223282353228,0.101521103263722,1.14481894519323,0.252284896334304,"world","11.773700","14.057200",61631,8530
623,-0.042552697550807,0.0513318385056745,-0.828972793290911,0.407120330125196,"drum+and+bass","10.781900","13.137600",81660,11928
625,0.484251466680555,0.283205080140691,1.70989682261345,0.0872857812906476,"gabber","10.144000","11.591500",8917,1385
629,0.0615232393192552,0.184471344101977,0.333511091485541,0.73874870490239,"neurofunk","8.503100","10.513300",8685,1428
632,-0.359163515929037,0.174219903206056,-2.06155272342358,0.0392510265119332,"underground+rap","11.216500","11.932400",11234,1831
634,0.0419970350838146,0.115639328012129,0.363172597123788,0.716476161166885,"easy+listening","11.607400","14.167100",44831,7404
636,-0.0165454467408417,0.236950425629231,-0.0698266175167428,0.94433169839533,"math","9.258790","10.020400",1724,715
637,0.0783754133183384,0.0451612876392044,1.73545568373699,0.0826609458811951,"post-rock","10.007100","11.779600",167318,23227
638,0.18413772222832,0.121570398458484,1.51465919798892,0.129859575034844,"acid+jazz","9.569700","12.282100",38963,7854
640,-0.150596117597065,0.106523546466786,-1.41373548470827,0.157440412444111,"breakcore","9.439800","11.219000",25478,5175
641,-0.0111376472152567,0.060724054879454,-0.183414089150775,0.854473220994505,"deathcore","9.232430","10.694400",64945,9010
642,-0.281253496119034,0.23695314820187,-1.18695825842931,0.235244837506912,"digital+hardcore","6.719100","9.020860",5598,1889
643,0.189098140962745,0.225926811714046,0.836988489892404,0.402599571230016,"emo+violence","8.474740","9.072230",5648,1162
645,0.0903318170363266,0.111719773582944,0.808557108015098,0.418770457709146,"emocore","8.943940","10.581400",26165,6602
649,0.161932142661598,0.0471666012583568,3.43319506475798,0.000596577160763049,"industrial","10.385500","13.240800",204824,28514
652,-0.318035294725046,0.283218941233382,-1.12293087934035,0.261467570471732,"light","9.991070","10.876800",2041,601
653,-0.103539016876594,0.0997088646844501,-1.03841335676888,0.299078323294102,"lo-fi","11.229000","12.808600",50681,10800
655,0.281259849193596,0.273605436536683,1.027976098552,0.303961733927128,"math+metal","6.905400","8.660790",8642,2488
657,-0.378571205687736,0.243105314912998,-1.55723130044779,0.119416423280178,"neocrust","7.228870","7.522890",3352,761
660,-0.36157688034841,0.243106598501926,-1.48731824877038,0.136931617714542,"post-black+metal","7.542510","8.429910",5409,1398
661,-0.0566408578758928,0.0546278320795117,-1.03684982031597,0.299806521418936,"post-hardcore","9.925760","11.764600",111012,16294
662,-0.552048697752821,0.249777649238931,-2.21016051450122,0.0270946257739847,"powerviolence","8.435660","8.907380",6005,1367
665,-0.397717596160073,0.319506120051988,-1.24478866350153,0.213210222178787,"spring","9.535080","11.377200",2900,394
666,0.111503717982365,0.100153217923026,1.1133313566426,0.26556685763659,"summer","11.663600","13.614300",22037,3680
667,0.0251873621131424,0.211940674832978,0.118841567967034,0.905400939200175,"trancecore","6.841990","8.193300",6348,2197
668,-0.496733188038246,0.236952996817556,-2.09633638193954,0.036053029789942,"winter","10.225800","12.264500",6364,1112
669,-0.0704215262490314,0.293896010357509,-0.239613753733395,0.810629832365189,"witch+house","7.846420","8.897780",5538,1329
670,0.00203727183761228,0.293895103592296,0.00693196930711196,0.994469136696022,"abstract","10.883800","12.192700",8106,1891
671,-0.232867701542246,0.200264924867252,-1.16279823686851,0.244912112574955,"abstract+hip-hop","9.589780","10.430000",8509,2110
674,0.427649176910786,0.293894842587015,1.45510949816743,0.145639787066212,"broken+beat","9.356360","10.751900",3194,662
680,0.162585689714498,0.123200457376572,1.31968414059976,0.186941302809402,"futurepop","7.545560","10.345800",17262,2821
684,-0.584029458198242,0.243107589414915,-2.402349756352,0.0162906077139332,"instrumental+hip-hop","9.568730","10.725000",9463,2182
685,0.239156558789335,0.283205942552538,0.844461654419446,0.398412020939987,"instrumental+rock","7.977640","10.532300",9417,3038
694,-0.280603911816068,0.200263941502903,-1.40117042394275,0.161163943795934,"nu-jazz","9.046420","11.112500",13046,3341
696,0.00773462922374988,0.22096233171295,0.0350042885761988,0.972076339810547,"russian+rap","8.960960","9.947460",6532,1662
697,0.145964823295606,0.0728138989456902,2.00462858615052,0.0450034857286255,"shoegaze","9.674190","11.431700",69300,12786
698,0.0351368227607501,0.0859791071928371,0.408666987922356,0.682784296629352,"synthpop","9.874980","12.582000",83263,14528
699,0.142665543379192,0.231242381127675,0.616952405884551,0.53726649334653,"turntablism","7.993200","10.336900",11293,2930
700,0.208920669005861,0.0792394905390323,2.63657259258816,0.00837517286686545,"amazing","11.427100","14.146800",32021,7040
702,0.191248586797788,0.129474362726119,1.47711549044147,0.139645521595248,"emotional","11.044700","13.123300",14782,3184
704,0.618274593712398,0.111104052032269,5.5648248862501,0.0000000262594292876158,"christian+rock","8.301290","11.191000",20082,4114
706,0.645313895317763,0.293896178659832,2.19572060535254,0.0281125576226259,"trash+metal","7.343520","9.875150",3979,1826
715,-0.0288756924797656,0.13797126188399,-0.209287731991935,0.834223741849421,"dancehall","9.119510","11.906400",25491,4905
727,0.288516403370899,0.293896919322114,0.981692506462384,0.326251991500949,"jewish","9.007970","10.745100",4916,1355
728,-0.0211345259682815,0.165502343538911,-0.12769925498555,0.898387048168893,"jungle","10.310900","11.851300",15900,3822
737,0.0903105794094012,0.220959713102309,0.408719662699714,0.682745635704646,"mashup","9.562790","11.668500",8733,2585
741,-0.343856221618993,0.243110826641205,-1.41440110409592,0.157244996282769,"ragga","8.522950","10.327500",9045,2766
760,0.276611781507531,0.190329272710095,1.45333283508553,0.146132201594633,"reggaeton","7.850180","10.148300",5446,1440
765,-0.0553474943096292,0.211940347621251,-0.261146567564087,0.793979624917761,"rocksteady","8.068570","10.321700",7438,1476
766,-0.405445988079013,0.305894719645082,-1.32544291235049,0.185025099477639,"roots","9.223620","11.101100",8595,2520
768,0.445004135062503,0.179125661799948,2.48431258029067,0.0129806144498176,"roots+reggae","7.809810","11.129000",17705,3291
775,-0.232071831163202,0.264915090341313,-0.876023449114218,0.381017847253801,"speedcore","9.411940","10.790600",5385,1179
780,0.421921733131311,0.264921097407918,1.59263168263888,0.111243684445099,"air","6.684850","9.864910",2123,698
785,-0.0243660277870151,0.231239722610162,-0.105371289638211,0.916081253117994,"belgian","9.198620","10.590300",10609,2699
786,0.218524331468073,0.319495592433298,0.683966654449843,0.493996645046764,"belgium","9.839490","11.025600",7572,1655
791,0.316901799580498,0.220958076404511,1.43421686474289,0.151511219599517,"chill+out","10.886200","13.014200",13253,3008
794,0.546447311551195,0.249770377608898,2.1877987164949,0.0286848824145158,"chilled","10.251600","12.121700",5295,894
795,-0.0480964951082789,0.176618901716322,-0.272317937892795,0.785377714700649,"contemporary+jazz","9.782440","11.560200",10632,2020
796,-0.229366039166253,0.236950499190145,-0.967991373515507,0.333049302206446,"cuba","8.723620","10.672300",4291,931
799,0.61291399047716,0.264916631603879,2.3136108396306,0.0206896164871289,"darkstep","7.804190","9.973550",6505,1408
802,0.562230569014758,0.231244118573118,2.43132916194357,0.0150440059512574,"downbeat","9.493560","11.555800",5135,1287
804,0.117993256278723,0.139154390154212,0.847930533474094,0.396477199944172,"drum+n+bass","10.237900","12.495700",24676,4667
805,0.244333333126911,0.15976115442682,1.52936634692903,0.126174493716659,"dutch","10.276600","12.266900",20890,4187
810,0.0829349233651979,0.113629024759314,0.729874462452425,0.46546737942041,"female","11.052300","13.504900",38725,6613
813,0.199360635280534,0.249766613365814,0.798187686472514,0.424762087400911,"francais","8.978380","11.685000",7318,1430
814,0.409801746634258,0.231241113402066,1.77218376354088,0.0763648696455587,"france","10.456500","12.528900",13644,2443
815,0.214579567716045,0.0763097461183554,2.81195494194457,0.00492439566478873,"french","10.535900","12.989500",96264,18337
816,0.18270918776312,0.140371120375532,1.3016152273653,0.193048751272432,"funky","11.569700","13.891800",29297,6135
819,0.103922284542971,0.144214863516021,0.720607307799627,0.47115160552171,"goa","8.949060","11.347600",16353,3078
820,0.0690624918729323,0.187332719212779,0.368662197202661,0.712379737308747,"goa+trance","8.778210","11.266000",6374,974
823,0.265838813722621,0.196780408428647,1.35094146742263,0.176714998416222,"groove","12.181200","13.635800",19608,3409
826,0.0867967927498143,0.243106362944572,0.357032171838316,0.721067922084125,"jazz+hop","8.518970","10.383200",7100,1602
839,0.111973667476738,0.125778682868765,0.890243600289325,0.373335668979256,"nu+jazz","9.844720","12.341400",25555,4609
841,0.140022176341724,0.257006385025343,0.544819835226727,0.585877759201598,"organ","9.431540","11.579400",6095,1434
846,0.305892629500769,0.0645295236075007,4.74035158482424,0.00000213425793529222,"piano","11.236100","14.283200",133016,22206
849,0.251533080689222,0.14289992559643,1.76020442025693,0.0783739678554185,"progressive+house","11.525900","13.622100",28087,3640
851,0.0260893771393507,0.0846003169025019,0.308383917396167,0.757790389390817,"psytrance","9.908060","12.462400",41913,5721
854,0.312102603948303,0.139155581016139,2.242832099649,0.0249082252817606,"relaxing","11.542800","14.187200",32608,5227
855,0.229504122864828,0.14988047275953,1.53124765781228,0.125709039824031,"smooth+jazz","9.169530","12.601800",25652,3676
856,0.0365370004052855,0.0571794874609041,0.638987896319766,0.522831196098486,"soul","10.377700","13.672000",206602,26329
858,0.27363264254561,0.126670188095061,2.16019764919161,0.0307580034823038,"tango","7.725330","10.333400",11152,3525
862,0.0546721932135449,0.167559098008924,0.326286031992326,0.744208137382602,"trip+hop","9.053750","12.152400",24310,6365
863,-0.151629478378263,0.31949545304272,-0.474590411019052,0.635079218601737,"triphop","8.356000","11.022600",3980,1070
865,0.370225911574085,0.236950736002437,1.56245942857201,0.118180640205676,"trumpet","7.869410","10.906000",13234,3148
866,-0.0923257326889507,0.179125277116266,-0.515425484193524,0.606256031955445,"uplifting","11.567400","13.183000",11471,1616
867,0.138114648163797,0.176621355701426,0.781981587760404,0.434225888069484,"vocal","11.643500","13.817500",21077,4201
868,0.348381880915346,0.17912403029715,1.94491984318024,0.0517853728075865,"vocal+jazz","7.948500","10.963900",15502,3606
873,-0.109412714786362,0.163519782808368,-0.669109956650225,0.503425750942308,"world+music","11.162400","12.859900",20743,4296
876,-0.0499582300380778,0.264917188273494,-0.18858055365778,0.850421677303596,"disney","8.563040","11.123900",9474,1954
885,0.756832302714766,0.305899964055904,2.47411700439576,0.0133570336574165,"smoking","6.466710","8.053090",293,83
887,0.875198944056623,0.196781027354148,4.44757787792989,0.00000868688818449271,"wake+up","9.493020","10.969700",2334,281
891,0.0831802676444921,0.179124896714587,0.464370219718979,0.642382792079775,"apocalyptic+folk","7.553410","9.335520",8370,1740
892,0.044869931929205,0.101522024113164,0.441972392898606,0.658509438256927,"atmospheric","11.735700","14.096400",53107,9643
893,0.0540393859058855,0.15797798412942,0.342069094017651,0.732299087095221,"atmospheric+black+metal","8.825820","9.986110",22233,3559
896,0.322973377961059,0.257009211334388,1.25666070987957,0.208877303769827,"cabaret","8.222860","10.113600",9440,3230
897,0.136667665658452,0.121569275560304,1.1241957725631,0.260930702021685,"celtic","8.902070","12.214900",44346,8583
901,0.467765188055801,0.220959248705263,2.11697492092649,0.0342626328613158,"danish","8.676620","10.213600",11614,3806
902,0.17984915468448,0.243105613156571,0.739798445413307,0.459422765530643,"dark+cabaret","6.592690","8.577570",6088,1888
903,-0.0975575375325638,0.116333027961791,-0.83860567580693,0.401691159073197,"dark+electro","9.219160","11.244700",30298,4483
908,-0.0666228311071809,0.211937907133842,-0.314350707752849,0.75325486426623,"electro-industrial","8.963090","11.258700",9903,1892
913,0.365214495622228,0.231240875691638,1.57936824330853,0.114252460406599,"finnish+metal","6.955400","9.862360",10288,2573
915,0.385620204523125,0.190327601305624,2.02608661002302,0.042756616432456,"funeral+doom","7.617550","8.875880",7437,1631
916,-0.184799513855094,0.236954434316116,-0.779894726969139,0.435453334655226,"gothic+doom+metal","6.813670","8.599240",4445,1434
917,0.0107852614380323,0.137974019777252,0.0781687846410813,0.937693833967376,"groove+metal","6.582850","9.123160",20118,5311
919,0.389032869523439,0.134596057450159,2.89037343956006,0.0038480649590647,"horror+punk","6.355320","8.644910",13437,4432
920,0.42544893106814,0.293894347649019,1.44762542890491,0.147722671371783,"humour","10.036200","11.682700",7031,1942
921,0.0393222931900287,0.181741265297219,0.216364143419609,0.828704031375272,"icelandic","5.619300","8.318140",20269,6711
925,-0.0145867540479094,0.137976023533436,-0.10571948425789,0.915804977323548,"industrial+rock","7.129680","10.156400",24048,6924
926,0.660041942655322,0.293898717798743,2.24581429820088,0.0247164848691067,"j-metal","7.371650","9.639630",4199,1115
927,0.216970466961783,0.0681563044517801,3.18342475735737,0.00145555813439777,"japanese","12.051300","14.476800",151091,15198
928,0.236233097249831,0.122381809955613,1.93029582856727,0.053570946687977,"live","11.223900","14.444400",30101,5980
929,-0.612405693314164,0.167558067962691,-3.65488633737722,0.000257331027188799,"martial+industrial","7.829880","9.576740",12523,1720
930,0.0817865608573783,0.161608405125783,0.50607863368073,0.612801746699029,"medieval","8.547810","10.911400",23206,5285
933,-0.0142980023520588,0.111723583196891,-0.127976582409296,0.898167573783035,"melodic+hardcore","9.356220","10.818600",25954,5749
936,0.542351322373949,0.319495741990959,1.69752284958244,0.0895986846022779,"mittelalter","6.193830","8.857110",4947,1265
937,0.0639607535743652,0.0988384663600878,0.647124099855452,0.517552025020693,"neofolk","8.804700","10.406500",32191,5148
938,0.00105217124039323,0.179123436759963,0.00587400096506191,0.995313255395982,"norwegian","9.081720","10.797700",33713,8192
939,0.297194439968278,0.220964068653003,1.34498989713565,0.178629310481278,"norwegian+black+metal","5.651080","8.054060",8899,2183
940,0.0587049355599092,0.109902989186734,0.534152310090172,0.593236477466848,"oi","9.331470","10.801800",17077,3369
947,0.160940036322936,0.139155564544458,1.15654761525198,0.247457971847133,"post-grunge","7.945000","10.216800",19453,5407
948,0.0907073378494042,0.165502201192176,0.548073301720486,0.583641898069158,"post-metal","8.349440","9.800160",25907,4871
950,-0.0488782812851367,0.27360343219305,-0.178646447865643,0.858215417484253,"swedish+black+metal","6.353780","7.853100",2822,724
958,-0.18846069337738,0.264915248378783,-0.711399945947672,0.476836874953591,"chillwave","8.187100","9.239730",7155,2029
959,0.318947675035878,0.211940033337722,1.50489584253128,0.132351699498105,"chiptune","9.572030","11.368800",12479,2972
966,-0.0121842207352455,0.211936916808823,-0.0574898461235812,0.954155024979763,"norway","8.917040","10.859100",6475,1600
967,0.0577912028040291,0.200264373654274,0.288574556470024,0.77290712798619,"nostalgic","10.655200","12.262900",6565,1432
973,0.333940807329661,0.181739492071383,1.83746968544678,0.0661413783419996,"synth+pop","8.595260","11.645400",29515,7244
982,-0.709423374382237,0.283207037474705,-2.50496379153573,0.0122468135615036,"2001","9.770460","11.618100",4890,470
984,-0.0989474749457455,0.114291365458649,-0.86574759649315,0.386629146180328,"70s","9.604200","13.159300",125045,13965
985,0.821611622620824,0.293894709886928,2.79559854254242,0.00518063391142786,"acoustic+guitar","9.582630","11.954500",6902,1604
986,-0.277997607689389,0.109902140617289,-2.52950130113896,0.0114228811134879,"alt-country","9.316800","11.459300",30642,6075
988,0.0835505977184351,0.190330075885021,0.438977378272619,0.660678180739678,"arabic","9.247790","11.821700",11120,2076
991,0.0270748632074802,0.126674953294759,0.213734937359558,0.830753880957023,"baroque","7.993020","11.910900",23919,3530
992,-0.0921326189748541,0.176619121547269,-0.521645777465813,0.601917292112928,"bass","11.182800","13.072700",24384,5232
995,-0.0913244991452033,0.0975746358862503,-0.935945067237215,0.349302074373964,"blues+rock","8.951900","12.296000",65981,11159
996,0.0580004598723586,0.305894425681272,0.189609404431555,0.849615319845539,"blues-rock","7.863520","11.176500",6251,1548
999,0.0430423006032303,0.211936557654877,0.203090495946063,0.839064410253953,"chanson","8.714270","11.408100",14500,3476
1000,0.128276401600249,0.0997098645985354,1.28649659807213,0.198270599473942,"classic","10.740800","13.801800",43356,8338
1003,-0.0525473874366274,0.176620885462668,-0.29751513983738,0.766073415882402,"composer","10.710300","12.032600",23945,3761
1007,0.35955586391525,0.225927962689006,1.59146242738525,0.11150638750605,"folk-rock","9.144760","12.172400",11161,2761
1009,0.088084771812738,0.130451261065712,0.675231278664046,0.499529253423602,"fusion","10.884700","12.952700",41970,8138
1015,0.0561061872598342,0.193473998041641,0.289993424582866,0.771821428319214,"guitar+hero","8.264240","10.254300",5933,1319
1016,0.141801376955339,0.167557830780481,0.84628319843263,0.397395318427398,"hair+metal","6.891060","9.844980",17489,3478
1020,0.196467421821443,0.142899687831462,1.37486249832231,0.169174899002918,"irish","8.103530","11.317300",39253,10124
1021,0.588207571023335,0.319496250672515,1.84104686607496,0.0656154804341997,"jam","8.941110","11.047100",8430,2528
1022,0.119000581338912,0.179123955846126,0.664347662359234,0.506468230686477,"jazz+fusion","9.298090","11.822000",18579,3681
1023,-0.179726476983074,0.319496538117034,-0.562530279803026,0.573755115404372,"jazz+rock","8.869100","10.989600",8320,2297
1030,-0.0512604838614887,0.243109589191182,-0.210853401677946,0.833001781209221,"latin+rock","6.906470","10.103800",3787,1179
1032,0.195705725869564,0.283205973738425,0.691036715384832,0.48954289603297,"like","10.807300","11.868700",3982,529
1033,0.202179614892683,0.0733331099021974,2.75700314854129,0.00583366098637259,"loved","11.630900","14.069800",20393,1083
1035,0.272738335648466,0.105465562063892,2.58604164535944,0.00970889324690308,"oldies","10.195800","13.619000",92914,9391
1037,-0.0836334379428394,0.293898050259773,-0.284566154382163,0.775976701578784,"proto-punk","5.688710","8.202730",9999,2945
1039,-0.0417815149754281,0.257007390559208,-0.16256931321904,0.87085763760857,"rhythm+and+blues","9.237720","11.665900",24184,4689
1040,0.124455723971316,0.141619421354103,0.878804070665767,0.379508081808249,"rock+and+roll","9.587990","12.109800",28628,6076
1046,0.862839840032129,0.171912172668043,5.01907355739284,0.000000519449533850688,"soft","10.858700","13.065400",12496,2696
1047,0.10549955696354,0.179123479420603,0.588976706486449,0.555877254254915,"soft+rock","9.656850","12.563300",29785,6236
1055,-0.150687805504346,0.159760665524506,-0.943209675608364,0.345574272923227,"violin","10.007000","12.516200",16878,4260
1063,0.400497644353884,0.121570857895358,3.29435566456734,0.00098656728386632,"relax","11.362900","13.774800",25410,5089
1066,0.112100655531935,0.129478723783729,0.865784371795157,0.386608974927469,"ska+punk","7.997770","10.045500",19651,5766
1082,0.344677595578224,0.305910465472734,1.12672704755485,0.25985862397464,"japan","11.207800","12.602700",11831,2653
1085,0.133248447258414,0.120005488235681,1.11035294483136,0.266847678489536,"korean","9.960030","12.660400",27856,2694
1087,0.173094422115015,0.203937476628715,0.848762203869708,0.396014167196438,"psychedelic+trance","9.373460","11.671300",12585,1863
1090,-0.111245229757973,0.207821783209201,-0.53529147926707,0.592448634848814,"west+coast+rap","7.802060","10.462500",5701,1001
1093,0.111073458110771,0.135693793054076,0.818559608445074,0.413038240035406,"anime","10.782200","13.282300",38408,5530
1099,0.31421439296095,0.264923126794339,1.18605875131799,0.235599850071445,"final+fantasy","5.258630","10.780900",5155,948
1123,0.102084768430448,0.264916079499139,0.385347573554061,0.699980137732581,"american+idol","6.239390","9.047720",4511,1039
1152,0.344607570587608,0.095961993695765,3.5910839001547,0.000329347635085917,"christian","10.635700","12.672700",39845,6357
1179,-0.0103549470747674,0.169694092319089,-0.0610212585084941,0.951342311276571,"k-pop","8.667800","11.200800",21985,2498
1185,0.177260623054909,0.216307420553008,0.819484706542785,0.412510444739766,"pop-rock","10.492000","12.475200",17534,4590
1209,0.106130671585694,0.112345867368,0.944678020403305,0.344823890200226,"rapcore","7.924390","10.004900",27879,8008
1215,0.263853298349038,0.184472329748971,1.43031368828099,0.152627840985297,"gospel","10.543700","12.578800",13815,3375
1216,0.537912033816365,0.193477778779547,2.78022642811749,0.00543237142906408,"great+lyricists","9.377320","11.352100",5791,1314
1221,-0.150810397205456,0.200263779870457,-0.753058777293675,0.451415067141696,"rhythmic+noise","8.970340","10.634200",9453,1222
1229,0.232597021486973,0.225926579093987,1.02952482359418,0.303233785004392,"synth","11.009900","13.045800",16831,4061
1246,0.24430265122485,0.231239722680347,1.05649085024445,0.290744699433383,"old+school","10.1593","12.1853",16420,4312
1256,-0.0372783821546534,0.29390471435093,-0.12683832662222,0.899068428442935,"bpitch+control","5.53391","7.96457",1373,380
